Issue Number,Issue Title,Time to Close,Number of Assignees,Number of Comments,Number of Labels,Type of Issue
67461,Jacobian mismatch for `nn.functional.poisson_nll_loss`,55,0,0,6,['Critical']
67447,DISABLED test_set_dir (__main__.TestHub),146,0,2,5,['Critical']
67438,how to use torch.jit.script with toch.nn.DataParallel,0,0,3,1,['Other']
67433,nn.functional.embedding fails test_noncontiguous_samples on CUDA,0,0,1,5,['Critical']
67432,isin is incorrect when given non-contiguous inputs on CPU,84,0,2,5,['Critical']
67431,Printing the shape instead of values by default,0,0,2,0,['Other']
67428,Avoid converting Tensors to Scalars for ops that have Tensor (including optional) argument overload,195,0,14,2,['Other']
67427,[jit] script doesn't support bool-bool comparison,53,0,1,1,['Other']
67426,LinearLR Scheduler returning incorrect learning rate,19,0,3,2,['Other']
67419,[default_collate] Batch with inconsistent sequence length: replace raising RuntimeError with flatten+offset handler,11,0,6,4,"['Bug', 'enhancement']"
67418,Confused about converting the model to onnx in libtorch.,0,0,1,0,['Other']
67415,torch.nn.Flatten()  docstring,12,0,2,4,['Other']
67414,`ExternalStream` is left undocumented,76,0,0,3,['Other']
67393,Missing doc for torch.onnx functions,8,1,1,4,['Other']
67391,Missing doc for torch.hub functions,13,0,4,3,['Other']
67386,add `set_deterministic_debug_mode`,14,1,2,2,['Bug']
67384,RFC: Should matmuls use tf32 by default?,190,0,15,2,['Other']
67383,Circle CI undergoing VM assignment issues,0,0,1,2,['Other']
67367,Multi-output forward grad codegen is wrong if output values are used,22,0,4,3,['Critical']
67361,"c10/util/variant.h is incompletely vendored into c10, resulting in build errors in some cases",1,0,3,2,['Bug']
67353,[BUG] Can't SSH into a CI-Build,0,0,1,0,['Other']
67352,[GHA] Long queue times for linux GPU workflows,0,1,2,3,['Other']
67338,how to get the rank list in a new group,8,0,5,1,['Other']
67330,Compiling error when using Libtorch 1.10.0  on windows ,0,0,2,2,['Bug']
67320,Exporting the operator affine_grid_generator to ONNX opset version 13 is not supported,383,1,4,3,['Other']
67318,`torch.optim.lr_scheduler.SequentialLR` doesn't have an `optimizer` attribute,1,0,2,2,['Other']
67305,PyTorch EmbeddingBag flag include_last_offset works very interestingly,0,0,4,3,['Other']
67302,Error when running torch.onnx._optimize_trace after torch.onnx.export,384,1,2,3,['Bug']
67301,Migrate `android-ndk` build from CircleCI to GHA,72,1,1,3,['Other']
67295,DISABLED test_sharding (__main__.TestZeroRedundancyOptimizerDistributed),415,1,2,2,['Other']
67291,TorchBench perf score increases 0.8% (speedup) on 20210620 ,0,0,1,0,['Other']
67290,PyTorch ModuleList doesn't work with DataParallel,100,0,1,3,['Other']
67288,[FSDP][BE] Rename some methods/streams,442,1,2,3,['Other']
67287,DISABLED test_add_param_group (__main__.TestZeroRedundancyOptimizerDistributed),400,0,4,2,['Other']
67285,CUDA Graphs (operation would make the legacy stream depend on a capturing blocking stream),244,0,1,2,['Other']
67244,Support automatic infer the ShardingSpec in init_from_local_shards,148,0,0,3,['Other']
67243,Is there anything wrong with the example of torch.argsort in docs?,0,0,2,0,['Other']
67239,channels_last significantly degrades accuracy,8,0,16,5,['Critical']
67235,Questions about the function or backward or autograd,0,0,1,0,['Other']
67233,`is_autocast_cpu_enabled` not working as expected,0,0,4,3,['Other']
67232,Issue with .version,0,0,1,0,['Other']
67227,Suggest adding the words 'Chi-squared' to the docstring of the Chi2 distribution to be explicit,3,0,1,3,['Other']
67224,[FSDP] CPU offload feature,204,1,1,3,['enhancement']
67212,Can not compile cpp/cuda extensions for any version of pytorch/cudatoolkit,0,0,1,0,['Other']
67186,RuntimeError: Found no NVIDIA driver on your system. - issue on linux screen,4,0,6,1,['Bug']
67185,Numerical inconsistencies on GPU when computing A.T@B vs (B.T@A).T,315,0,2,3,['Other']
67183,Exponential distribution constraint should be non-negative rather than positive,8,0,0,2,['Other']
67182,half model inference do not reduce memory usage,0,0,1,0,['Other']
67180,Gradient of nansum and nanmean wrongly produces `nan`,273,0,5,2,['Other']
67179,"how can I implement indexing operation in C++ like output[index, :] in python?",0,0,6,0,['Other']
67175,PyTorch Installation Error,0,0,4,0,['Other']
67173,[BUG]Multiprocessing conflicts with torch,0,0,0,0,['Other']
67172,TCPStore( TypeError: __init__(): incompatible constructor arguments. The following argument types are supported,93,0,10,1,['Bug']
67171,Libtorch has problems with expand(),0,0,2,0,['Other']
67170,[distributed.elastic] Setting elastic related args with environment variables,0,1,4,1,['Other']
67167,torch.nn.cross_entropy silently incorrect in PyTorch 1.10 on CUDA on non-contiguous inputs,7,1,7,4,['Critical']
67157,What is the replacement in PyTorch>=1.8 for `torch.rfft` in PyTorch <=1.6?,0,0,1,0,['Other']
67156,[ONNX] How to gathering on a tensor with two-dim indexing?,2,0,1,1,['Other']
67155,BUG:Occasionally Conv2d on Apple M1 returns NaN and INF in no_grad mode,3,0,6,4,"['Bug', 'Critical']"
67151,ImportError: cannot import name 'metanet_pb2' from partially initialized module 'caffe2.proto',2,0,4,3,['Bug']
67150,[website] torchaudio 0.10.0 windows build is missing for cuda 11.3,2,0,3,0,['Other']
67148,symbol lookup error: /usr/local/lib/python3.7/dist-packages/torch/lib/libtorch.so.1: undefined symbol: __atomic_fetch_add_8,2,0,1,0,['Other']
67145,"OSError: [WinError 182] 操作系统无法运行 %1。 Error loading ""caffe2_detectron_ops.dll"" or one of its dependencies. ",3,0,2,0,['Other']
67141,Reproducing `torch.conj` example in release notes,2,0,3,3,['Other']
67140,cufft cache makes rfft with cuda tensors to return incorrect results in subsequent calls. ,9,0,3,5,['Critical']
67119,Request) draw_keypoints function,0,0,2,0,['Other']
67113,Support for torch.diagonal/torch.trace in ONNX models,73,0,2,4,['enhancement']
67112,Support torch.equal and torch.allclose for ShardedTensor,76,1,2,3,['Other']
67105,Add option to exclude first moment bias-correction in Adam/Adamw/other Adam variants.,299,0,2,2,['Other']
67101,DISABLED test_nccl_timeout (__main__.NcclErrorHandlingTest),39,1,4,5,"['Critical', 'Bug']"
67091,New un-declared dependency on libtinfo.so.5,0,0,8,3,['Other']
67089,Missing windows build for torchaudio-0.10.0 for the latest Pytorch ,3,0,24,6,['Critical']
67086,Issue regarding performance using dataloader,4,0,5,2,['Other']
67078,transformer results are not consistent for the case that src_key_padding_mask is define as None,0,0,2,0,['Other']
67073,CUDA extension with `TORCH_CUDABLAS_CHECK` throws undefined symbol error at import,20,0,6,3,['Bug']
67069,"cudatoolkit=11.3 reports ""Torch not compiled with CUDA enabled""",454,1,12,3,['Other']
67061,[Distributed Tests] Run a single distributed test in a standalone process,62,1,3,5,['Critical']
67038,Building error with CUPTI/KINETO enabled,1,0,4,4,['Bug']
67027,__getitem__ stops working after simple wrapping,4,1,0,2,['Other']
67024,All workflows are affected by github outage,0,0,1,2,['Other']
67013,How to use torch.distributions.multivariate_normal.MultivariateNormal in multi-gpu mode,235,0,3,3,['Other']
67012,`x.T` used on an input that's not a matrix in the OpInfo of `torch.tile`,21,1,3,2,['Other']
67009,Autograd fails without giving any warning while doing matrix operations,0,0,2,2,['Other']
67007,BCELoss pos_weight parameter,15,0,1,2,['Other']
66993,"[iOS] [HelloWorld] In Xcode Release mode, any module outputs always same",20,0,6,1,['Other']
66988,"import torch: Error loading ""XXXX\torch_python.dll"" or one of its dependencies.",0,0,2,2,['Bug']
66987,torch.onnx.export,74,0,4,3,['Other']
66983,DISABLED test_init_pg_and_rpc_with_same_socket (__main__.TCPStoreTest),13,1,3,4,['Critical']
66982,DISABLED test_barrier_timeout_global (__main__.TestDistBackendWithSpawn,40,0,2,4,['Critical']
66951,DISABLED test_ddp_comparison (__main__.TensorPipeDdpComparisonTest),41,0,4,4,['Critical']
66946,Error in icdf method of TransformedDistribution,99,0,1,3,['Bug']
66943,Return values of `func()` and the actual operator have different identities under `enable_python_mode()`,36,0,3,2,['Other']
66935,Why slower than torch2trt,96,0,3,5,['Other']
66928,RuntimeError: derivative for to_sparse is not implemented,0,0,4,3,['Bug']
66923,Extra memory used for the backward pass?,0,0,3,0,['Other']
66922,unfold bugs,5,0,3,3,['Bug']
66916,how to install torch version1.8.0 with cuda 11.2,1,0,1,0,['Other']
66911,[FSDP] Wait for optimizer stream in forward pre hook,361,0,1,2,['Other']
66910,Build LibTorch nightly for macOS with Metal support,18,0,5,2,['Other']
66906,Stop using Homebrew in our macos jobs,131,0,3,4,['enhancement']
66903,Test classes should extend common_utils.TestCase vs vanilla TestCase,97,0,2,4,['Other']
66896,[bug build] disable ninja to build pytorch,4,0,3,2,['Bug']
66893,DISABLED test_profiler_seq_nr (__main__.TestAutograd),428,0,10,5,['Other']
66892,torchaudio has unit tests failing only on Linux CPU Python 3.9,119,0,7,3,['Other']
66888,Migrate pytorch_linux_xenial_py3_6_gcc7 to GHA,5,0,0,2,['Other']
66883,Symbolic script produces wrong gradients,44,1,5,1,['Other']
66882,test_nccl_timeout (__main__.NcclErrorHandlingTest) is flaky,28,1,2,3,"['Critical', 'Bug']"
66876,TorchBench v1 score speedsup 0.8% on 20210620,0,0,0,0,['Other']
66873,Add documentation for how to work with PyTorch in Windows SSH,132,0,1,3,['Documentation']
66872,torch.nn.functional.nll_loss behaves differently in two cases of cpu and cuda,13,0,14,4,['Other']
66867,error while building PyTorch v1.10 on ppc64le ,8,0,22,3,['Bug']
66856,`random_fullrank_matrix_distinct_singular_value` may not be robust for creating large invertible matrices on CUDA,78,0,4,4,['Other']
66855,ONNX export failed: Couldn't export Python operator Scatter,26,0,1,3,['Other']
66810,"bazel CI running into ""403 Forbidden"" when installing dependencies",0,1,9,4,['Critical']
66802,test_addr_type_promotion in test_linalg takes too long,0,0,0,3,['Other']
66800,TorchBench Performance Event: Score down 0.6% on 20210712,16,0,14,4,['Other']
66786,torch.onnx.export fails to export Hugging Face BERT with meaningful weight name,84,1,1,3,['Other']
66785,Different package names between conda and pip messes with requirements.txt looking for torch,78,0,1,2,['Other']
66780,Wrong argument to torch.is_floating_type in test_result_dtype,129,1,1,3,['Bug']
66769,f,0,0,0,0,['Other']
66764,Incorrect result when conditionally updating tensor with boolean mask. ,1,0,2,3,['Other']
66763,dot to ONNX format issue using 1.9.1,8,0,1,2,['Other']
66759,Pytorch 1.11nightly suddenly not compiling my cuda extensions?,10,0,5,2,['Other']
66748,torch.sum mismatch on cuda after extending a non-reduced dimension,1,0,2,0,['Other']
66725,Merge `ciflow-should-run` job into the first build job,67,1,1,4,['enhancement']
66712,CPU Capability is being reported as AVX512 even if PyTorch is built without AVX512 ATen kernels,206,2,6,4,['Critical']
66710,Internal assert failed when using a mask to index a cuda tensor in deterministic mode,1,0,3,0,['Other']
66686,Improve use_state_dict in AveragedModel,103,1,7,2,['Other']
66685,Can't integrate pytorch-mobile with react-native android app,0,0,2,0,['Other']
66682,Pytorch tutorial - Colab link broken,0,0,1,0,['Other']
66679,Nightly build downloads logic should be improved,17,0,1,3,['Other']
66674,win-vs2019-cuda11.3-py3 OOMing,136,0,9,3,['Other']
66654,[JIT] Optimize Cat,232,1,0,2,['Other']
66652,[JIT] Support Submodule Parameter Preservation in Freezing,232,1,0,1,['Other']
66650, [JIT] Add Debug Assertions that the Stack is empty after inference,54,1,0,1,['Bug']
66641,DISABLED test_create_store_multi (__main__.DistributedUtilTest),12,0,5,3,['Other']
66635,DISABLED test_timeout (__main__.TestDataLoader),165,1,2,5,['Critical']
66634,test_dropout (test_jit_fuser.TestFuser) fails intermittently,0,0,1,4,['Critical']
66633,test_timeout in TestDataLoader fails intermittently,0,0,3,4,['Critical']
66619,derivative for heaviside is not implemented in version 1.9.0,0,0,1,0,['Other']
66618,Derivative for aten::linalg_pinv is not implemented,3,0,6,3,['Other']
66616,RuntimeError: Exporting the operator __is_ to ONNX opset version 13 is not supported. Please feel free to request support or submit a pull request on PyTorch GitHub.,4,0,3,3,['Bug']
66610,Exporting the operator _sparse_mm to ONNX opset version 10 is not supported. Please open a bug to request ONNX export support for the missing operator.,1,0,1,2,['Bug']
66609,123,0,0,0,0,['Other']
66556,Scalar equality check does not use tolerances specified in OpInfo decorators,133,1,2,3,['Bug']
66552,"MacOS and iOS CI failing with ""ssh: connect to host github.com port 22: Operation timed out""",0,0,6,5,"['Critical', 'Bug']"
66551,Issues related to Pytorch1.4.0 detach function,5,0,2,0,['Other']
66549,add unpack_sequence and unpad_sequence functions,28,0,1,4,['enhancement']
66548,`torch.save` and `torch.load` fail to roundtrip with `io.BytesIO`,2,0,3,1,['Other']
66546,Magma / cuBLAS for 2-norm and other norms,0,0,4,5,['enhancement']
66543,"`torch::stft` function in LibTorch-Lite expects `0 < n_fft < 1`, `torch::fft_fft2` function says ATen not compiled with MKL, and LAPACK not found",1,0,14,2,['Other']
66541,Static Runtime clone test is failing intermittently,7,1,4,4,['Critical']
66537,An error occurred when exporting a gcn model using torch.onnx.export().,37,0,5,3,['Bug']
66526,Simple Calculations on Multipl GPU,0,0,1,0,['Other']
66511,Add a config to PRs where we assume there is only 1 GPU available,34,1,2,3,['Other']
66510,Identify if there are more people struggling with #66434,138,0,2,2,['Other']
66508,Add retries to docker sign-in and docker pull for all CI,86,0,2,2,['Other']
66507,Periodic jobs have been skipped on trunk for a long long time now,20,0,1,2,['Other']
66503,DISABLED test_timer_tiny_fast_snippet (__main__.TestBenchmarkUtils),68,1,4,4,['Critical']
66502,ONNX Runtime backend tests on CI are disabled,1,1,4,4,['Critical']
66495,index_put_ internal assert on CUDA but not on CPU,9,0,2,3,['Critical']
66490,[ci] Tracking issue: GHA cancellations,139,1,4,2,['Other']
66488,DISABLED test_ddp_comparison_uneven_inputs (__main__.TensorPipeDdpComparisonTest),16,0,2,3,['Other']
66487,TestBenchmarkUtils.test_timer_tiny_fast_snippet raises divide by 0 error,0,0,1,3,['Bug']
66483,Quantization - Linear-Bn1d fusion should support QAT,188,1,1,1,['Other']
66479,nn_upsample_***,0,0,1,0,['Other']
66475,Exporting the operator roll to ONNX opset version 12 is not supported,377,1,4,3,['Other']
66474,ONNX export produce wrong result on nightly build,2,1,2,3,['Other']
66471,No win cuda tests are running on PRs?,42,1,5,3,['Critical']
66468,distribute的hang ,0,0,0,0,['Other']
66466,documentation build run in CI is different from documentation build run on master,1,1,2,4,"['Documentation', 'Critical']"
66462,Deprecating Python 3.6 support,126,1,5,5,['Other']
66458,torch.mm unexpected behavior,0,0,1,1,['Other']
66446,Enable backward pass comms for sharded linear.,58,0,0,3,['Other']
66444,`torch.load()` fails under `enable_python_mode()`,100,0,3,3,['Other']
66439,PythonProcessGroupTest.test_collectives is flaky,1,0,2,4,['Critical']
66434,CircleCI workflows consistently erring for some exported PRs with permission issues,21,0,5,3,['Bug']
66425,"torch/onnx/utils.py"", line 501, in _model_to_graph     params_dict = torch._C._jit_pass_onnx_constant_fold(graph, params_dict, RuntimeError: expected scalar type Long but found Float",84,1,4,5,['Bug']
66424,Add Python-3.10 support,331,1,22,4,"['Critical', 'enhancement']"
66423,DISABLED test_send_recv (__main__.PythonProcessGroupTest),15,1,1,6,['Critical']
66422,DISABLED test_collectives (__main__.PythonProcessGroupTest),15,1,4,7,['Critical']
66420,lstsq not working with autograd,1,1,6,5,['Critical']
66418,How to implement dynamic sampling of training data?,1,0,2,2,['Other']
66406,IBM z14/15 simd support,85,0,10,3,['Other']
